,SKOLENHETSKOD,English_avg_score,Math_avg_score,Swedish_avg_score,Swedish_as_a_second_language_avg_score,grand_avg_score,HUVUDMANNATYP,KOMMUNNAMN,SKOLENHETENS NAMN,BESÖKSADRESS,BESÖKSPOSTNR,BESÖKSPOSTORT,WEBB,FKLASS,lon,lat,Google_rating,point,median_kSEK,residual
281,60382920,10.975,10.166666666666666,,5.683333333333334,8.941666666666666,Kommunal,Stockholm,Rågsveds grundskola,Rågsveds skolgränd 8,12465,Bandhagen,https://grundskola.stockholm/hitta-grundskola/grundskola/ragsveds-grundskola-f-6/,J,18.0243118,59.25794980000001,3.9,POINT (18.0243118 59.25794980000001),292.2578947368421,-3.4115313360558908
282,60570294,14.35,12.933333333333332,13.975,7.883333333333333,12.285416666666666,Kommunal,Södertälje,Brunnsängskolan,Häradsvägen 8,15248,Södertälje,http://www.sodertalje.se/brunnsangskolan,J,17.6372078,59.2123104,3.8,POINT (17.6372078 59.2123104),293.17142857142863,-0.08960859709872437
283,60904587,17.933333333333334,12.433333333333335,13.35,,14.572222222222225,Enskild,Tyresö,Internationella Engelska Skolan Tyresö,Bollmoragårdsväg 14,13539,Tyresö,http://www.engelska.se,N,18.2200742,59.2475405,2.6,POINT (18.2200742 59.2475405),341.0,1.0544185803033024
284,61043089,15.2,14.6,14.45,,14.75,Kommunal,Solna,Ekensbergsskolan,Ekensbergsvägen 89,16931,Solna,http://www.solna.se,J,17.9866632,59.36097339999999,4.1,POINT (17.9866632 59.36097339999999),362.7689655172413,0.7120657674146713
285,61056172,13.658333333333331,10.466666666666669,13.891666666666666,9.666666666666666,11.920833333333333,Kommunal,Sigtuna,Centralskolan,Skolgatan 3-5,19534,Märsta,http://www.sigtuna.se/centralskolan,J,17.852605,59.6241497,2.2,POINT (17.852605 59.6241497),281.1909090909091,-0.1679387931868508
286,61061763,14.1375,11.75,13.9875,9.575,12.3625,Kommunal,Upplands-Bro,Finnstaskolan,Blomstervägen 2,19731,Bro,http://www.upplands-bro.se/barn-och-utbildning/barn-och-unga-6-16-ar/kommunala-skolor/finnstaskolan.html,J,17.6468598,59.51544129999999,3.3,POINT (17.6468598 59.51544129999999),297.3666666666667,-0.1127629928726428
287,61686233,16.45,13.5,14.033333333333331,,14.661111111111111,Kommunal,Stockholm,Rålambshovsskolan,Gjörwellsgatan 13,11260,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/ralambshovsskolan-7-9/,J,18.020025,59.32912659999999,3.2,POINT (18.020025 59.32912659999999),403.0545454545454,-0.3393751762116395
288,62288230,13.375,10.500000000000002,13.475,8.625,11.49375,Kommunal,Södertälje,Lina grundskola,Vatt-Annas väg 5-7,15155,Södertälje,http://www.sodertalje.se/linagrundskola,J,17.5883553,59.2109546,4.3,POINT (17.5883553 59.2109546),213.0666666666667,1.032685098371088
289,62544265,16.966666666666665,14.0,15.85,,15.605555555555554,Enskild,Stockholm,Fria Maria Barnskola,Fatburskvarngata 28-30,11864,Stockholm,http://www.friamaria.com,J,18.0612359,59.31287559999999,3.5,POINT (18.0612359 59.31287559999999),362.9951219512195,1.5622177184904942
290,62862066,17.137500000000003,14.4,15.35,,15.629166666666668,Kommunal,Sollentuna,Helenelundsskolan,Sollentunavägen 68,19140,Sollentuna,http://www.sollentuna.se/sv/uweb/helenelundsskolan/,J,17.9649113,59.41497289999999,4.2,POINT (17.9649113 59.41497289999999),416.40999999999997,0.3095756218925896
291,63300625,17.10833333333333,14.733333333333334,15.75,,15.863888888888887,Kommunal,Sundbyberg,Duvboskolan,Alms väg 9,17276,Sundbyberg,http://www.sundbyberg.se/duvboskolan,J,17.955671,59.3724277,4.5,POINT (17.955671 59.3724277),348.75909090909096,2.1606956135313222
292,63321041,16.849999999999998,14.833333333333334,15.033333333333331,,15.57222222222222,Kommunal,Stockholm,Kungliga Svenska Balettskolan,"Söder Mälarstrand 39, 7 tr",11825,Stockholm,http://www.kungligasvenskabalettskolan.se/grundskolan,N,18.0519115,59.320685,4.1,POINT (18.0519115 59.320685),381.62,1.0838761548427946
293,63329692,14.6125,11.85,13.675,,13.379166666666668,Kommunal,Stockholm,Sörgårdsskolan,Tenorgränd 5,16247,Vällingby,https://grundskola.stockholm/hitta-grundskola/grundskola/sorgardsskolan-f-6/,J,17.8564887,59.3838566,3.7,POINT (17.8564887 59.3838566),379.15,-1.050163157707157
294,63542436,15.008333333333333,11.233333333333334,12.683333333333332,,12.975,Kommunal,Sigtuna,Sätunaskolan,Södergatan 57,19547,Märsta,http://www.sigtuna.se/satunaskolan,J,17.8564437,59.63136220000001,3.9,POINT (17.8564437 59.63136220000001),292.88571428571424,0.6068013693179672
295,63581692,17.416666666666668,17.166666666666668,16.058333333333334,,16.880555555555556,Kommunal,Danderyd,Enebybergs skola,Gethagsvägen 13,18247,Enebyberg,https://www.danderyd.se/skolor/enebybergs-skola/,J,18.0467074,59.4329775,4.1,POINT (18.0467074 59.4329775),398.68888888888887,1.9843788426286668
296,63954028,17.0,13.533333333333331,14.433333333333332,,14.988888888888887,Enskild,Stockholm,Kunskapsskolan Fruängen,Ellen Keys gata 2-4,12952,Hägersten,https://www.kunskapsskolan.se,N,17.9653272,59.2880024,3.9,POINT (17.9653272 59.2880024),363.585,0.931456968313503
297,64065082,19.0,16.733333333333334,16.10833333333333,,17.280555555555555,Enskild,Stockholm,Fredrikshovs slotts skola,Fredrikshovsgatan 6,11523,Stockholm,http://www.fredrikshov.se,J,18.0941482,59.33323970000001,4.0,POINT (18.0941482 59.33323970000001),389.29600000000005,2.6088051637587277
298,64081877,16.59166666666667,15.333333333333334,14.533333333333331,,15.486111111111112,Kommunal,Huddinge,Snättringeskolan,Häradsvägen 33,14143,Huddinge,http://www.huddinge.se/snattringeskolan,J,17.9841683,59.2546872,3.9,POINT (17.9841683 59.2546872),394.8636363636364,0.6813319822279809
299,64285853,16.691666666666666,13.766666666666666,15.275,,15.244444444444444,Kommunal,Nacka,Saltsjö-Duvnäs skola,Duvnäsvägen 38,13150,Saltsjö-Duvnäs,http://www.duvnas.nacka.se,J,18.2005373,59.3056252,3.5,POINT (18.2005373 59.3056252),402.2,0.2643759960709975
300,64736967,16.991666666666664,15.466666666666669,14.591666666666669,,15.683333333333332,Enskild,Stockholm,Västbergaskolan,Klensmedsvägen 2,12638,Hägersten,http://www.vastbergaskolan.se,J,17.998777,59.2948493,3.6,POINT (17.998777 59.2948493),346.88823529411764,2.0248408148995125
301,64836806,15.933333333333332,12.133333333333333,15.175000000000002,,14.41388888888889,Kommunal,Södertälje,Vallaskolan,Sandviksvägen 60,15161,Enhörna,http://www.sodertalje.se/vallaskolan,J,17.4816968,59.2555312,5.0,POINT (17.4816968 59.2555312),361.25,0.4122476271872202
302,64949601,10.6,9.133333333333336,,7.625,9.119444444444444,Kommunal,Huddinge,Vårbyskolan,Vårby Allé 26-30,14145,Vårby,http://www.huddinge.se/varbyskolan,J,17.8828632,59.2644853,2.5,POINT (17.8828632 59.2644853),236.475,-1.9009208168427953
303,65487837,18.166666666666668,13.633333333333336,15.391666666666666,,15.730555555555556,Enskild,Stockholm,Futuraskolan International Stockholm,Erik Dahlbergsgatan 58-62,11557,Stockholm,http://www.futuraskolan.se,J,18.093383,59.34859540000001,3.5,POINT (18.093383 59.34859540000001),371.408,1.4862070078413847
304,65717061,14.141666666666666,11.8,13.291666666666666,,13.077777777777776,Kommunal,Nynäshamn,Gröndalsskolan F-9,Idunvägen 23,14931,Nynäshamn,http://www.nynashamn.se/grondalsskolan,J,17.9370879,58.9015293,,POINT (17.9370879 58.9015293),293.05555555555554,0.7055210929850819
305,65839656,16.400000000000002,14.633333333333333,13.825,,14.952777777777778,Enskild,Täby,Byängsskolan,Marknadsvägen 299,18379,Täby,http://www.byangsskolan.se,J,18.0793159,59.449683,4.0,POINT (18.0793159 59.449683),365.85999999999996,0.8409887912761853
306,65927702,13.525,11.7,12.9625,,12.729166666666666,Enskild,Haninge,Innovitaskolan Vendelsö,Norrbyvägen 104,13673,Vendelsö,https://innovitaskolan.se/vendelso/,J,18.1786846,59.19776470000001,3.2,POINT (18.1786846 59.19776470000001),367.1166666666666,-1.41264812767988
307,66283082,16.6,14.8,14.45,,15.283333333333331,Kommunal,Stockholm,Hammarbyskolan Norra,Finn Malmgrens väg 5-7,12138,Johanneshov,https://grundskola.stockholm/hitta-grundskola/grundskola/hammarbyskolan-norra-f-6/,J,18.0984185,59.2953584,3.3,POINT (18.0984185 59.2953584),377.1769230769231,0.901146661656286
308,66455663,13.525,7.9,,9.025,10.15,Enskild,Stockholm,Engelska Skolan Novia,Sjöviksbacken 24-26,11743,Stockholm,https://www.engelskaskolannovia.se,J,18.0298647,59.30475389999999,2.4,POINT (18.0298647 59.30475389999999),371.58421052631576,-4.098558783844208
309,66475520,16.891666666666666,13.433333333333332,14.4,,14.908333333333331,Kommunal,Ekerö,Träkvista skola,Gräsåkersvägen 1,17836,Ekerö,http://www.ekero.se/trakvista,J,17.8005723,59.272307,1.9,POINT (17.8005723 59.272307),410.96666666666664,-0.2811989734810396
310,66634449,16.224999999999998,11.033333333333331,14.183333333333332,11.55,13.247916666666663,Enskild,Järfälla,Vittra Jakobsberg,Vibblabyvägen 5,17764,Järfälla,http://www.vittra.se/jakobsberg,J,17.8287402,59.4223312,3.3,POINT (17.8287402 59.4223312),291.74375,0.9070032350896629
311,66851849,17.575,15.766666666666666,15.450000000000005,,16.26388888888889,Kommunal,Stockholm,Olovslundsskolan,Gustav III:s väg 59-61,16772,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/olovslundsskolan-f-6/,J,17.9389198,59.3321828,3.3,POINT (17.9389198 59.3321828),419.81999999999994,0.8628219782649751
312,67662754,14.7,9.8,11.75,,12.083333333333334,Enskild,Stockholm,Vittra Telefonplan,Snickerigatan 4,12626,Hägersten,http://www.vittra.se/telefonplan,J,17.9902019,59.2995001,2.7,POINT (17.9902019 59.2995001),359.52,-1.8769726650486245
313,67731691,13.125,8.1,10.325,,10.516666666666667,Enskild,Stockholm,Lunaskolan Södra,Karlsövägen 7-9 (B-huset),12155,Johanneshov,https://www.up.se/lunaskolansodra/,N,18.1110458,59.2860581,3.3,POINT (18.1110458 59.2860581),361.6368421052631,-3.494217496933384
314,67742754,14.233333333333334,7.5,10.5,4.783333333333333,9.254166666666666,Kommunal,Botkyrka,Karsby International School,Tomtbergavägen 370,14571,Norsborg,http://www.botkyrka.se/karsbyinternationalschool,J,17.8110757,59.24482459999999,3.3,POINT (17.8110757 59.24482459999999),226.96999999999997,-1.5390935785200774
315,67788311,15.5,13.666666666666666,14.383333333333333,,14.516666666666666,Enskild,Sundbyberg,Noblaskolan Sundbyberg,Marieborgsgatan 12,17446,Sundbyberg,https://noblaskolan.se/sundbyberg/,J,17.9534722,59.3854846,2.9,POINT (17.9534722 59.3854846),312.61428571428576,1.6770890215790075
316,67809355,14.683333333333332,11.8,14.075,,13.519444444444446,Enskild,Norrtälje,Innovitaskolan Norrtälje,Baldersbåge 2,76154,Norrtälje,https://innovitaskolan.se/norrtalje/,J,18.6927596,59.7725159,4.0,POINT (18.6927596 59.7725159),302.06,0.9320426254558996
317,68403656,17.099999999999998,13.1,16.225,,15.475,Enskild,Upplands Väsby,"Sverigefinska sk, Uppl Väsby",Ryttargatan 275,19471,Upplands Väsby,http://www.sprakskolanvasby.se,J,17.9082956,59.50733760000001,4.4,POINT (17.9082956 59.50733760000001),307.6125,2.7549311003278145
318,68422076,14.1125,10.85,13.075,,12.679166666666664,Kommunal,Nykvarn,Björkestaskolan,Tjusarstigen 39,15530,Nykvarn,http://www.nykvarn.se,J,17.4336851,59.1728149,3.8,POINT (17.4336851 59.1728149),365.625,-1.4270074141238709
319,68602166,13.725,11.8,11.2,,12.241666666666667,Kommunal,Stockholm,Hammarbyskolan Södra,Paternostervägen 18-22,12149,Johanneshov,https://grundskola.stockholm/hitta-grundskola/grundskola/hammarbyskolan-sodra-f-9/,J,18.0978893,59.29063249999999,3.1,POINT (18.0978893 59.29063249999999),355.6681818181817,-1.6266070087065572
320,68812584,12.166666666666666,7.8,,9.583333333333334,9.85,Kommunal,Stockholm,Askebyskolan,Askebykroken 22,16370,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/askebyskolan-f-6/,J,17.9265888,59.3916539,3.1,POINT (17.9265888 59.3916539),228.78421052631577,-0.986607568783656
321,68939834,18.133333333333333,16.2,16.46666666666667,,16.933333333333334,Enskild,Stockholm,Hillelskolan,Nybrogatan 19A,11439,Stockholm,http://www.hillel.nu,J,18.0767468,59.3352387,,POINT (18.0767468 59.3352387),392.34999999999997,2.1886130605085334
322,69043808,16.78333333333333,15.366666666666667,15.1,,15.75,Kommunal,Täby,Byleskolan,Bylegårdsvägen 20,18773,Täby,http://www.taby.se/byleskolan,J,18.0781234,59.4994081,3.1,POINT (18.0781234 59.4994081),441.5142857142858,-0.16941316064301937
323,69195602,15.6,13.1,14.2375,,14.3125,Kommunal,Sollentuna,Silverdalsskolan,Silverdalsvägen 12,19138,Sollentuna,http://www.sollentuna.se/sv/uweb/utbildning-silverdal/,J,17.9799799,59.40336079999999,3.5,POINT (17.9799799 59.40336079999999),421.9,-1.1382647994707344
324,69266159,13.933333333333332,10.333333333333334,13.325,9.825,11.854166666666668,Kommunal,Stockholm,Hjulsta grundskola F-9,Hjulsta Backar 6,16365,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/hjulsta-grundskola-f-9/,J,17.8891467,59.3966431,4.2,POINT (17.8891467 59.3966431),229.77272727272728,0.9939402539472528
325,69329486,17.075,15.133333333333336,14.324999999999998,,15.511111111111113,Kommunal,Lidingö,Källängens skola,Källängsvägen 1,18143,Lidingö,https://www.lidingo.se/kallangensskola,N,18.1436278,59.37145699999999,2.7,POINT (18.1436278 59.37145699999999),400.0222222222222,0.5830767771285696
326,69895255,16.525000000000002,13.199999999999998,14.041666666666666,,14.588888888888889,Kommunal,Stockholm,Mariaskolan,Ringvägen 23,11853,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/mariaskolan-f-9/,J,18.0521512,59.315077,3.0,POINT (18.0521512 59.315077),373.74444444444447,0.2887151698781931
327,69909271,15.216666666666669,13.733333333333334,13.975,,14.308333333333335,Kommunal,Vaxholm,Resarö skola,Överbyvägen 1,18594,Vaxholm,http://www.vaxholm.se,J,18.3334851,59.4284415,4.0,POINT (18.3334851 59.4284415),471.56666666666666,-2.329127850460514
328,70089804,12.116666666666667,8.0,10.833333333333334,8.950000000000001,9.975,Kommunal,Stockholm,Loviselundsskolan,Beata Sparres gränd 16,16555,Hässelby,https://grundskola.stockholm/hitta-grundskola/grundskola/loviselundsskolan-f-6/,J,17.844791,59.3647955,2.9,POINT (17.844791 59.3647955),281.7411764705882,-2.126919783766013
329,70182130,12.775,9.5,12.1,,11.458333333333334,Kommunal,Norrtälje,Drottningdal skola,Roslagsbrovägen 193,76175,Norrtälje,http://www.norrtalje.se,J,18.7407529,59.8378476,3.5,POINT (18.7407529 59.8378476),296.9,-1.0057794921698306
330,70201551,16.5875,14.6,13.75,,14.979166666666666,Kommunal,Sollentuna,Gärdesskolan,Malla Silfverstolpes väg 2,19251,Sollentuna,http://www.sollentuna.se/sv/uweb/gardesskolan-med-forskolor/,J,17.9560902,59.44349339999999,4.2,POINT (17.9560902 59.44349339999999),353.6545454545454,1.1590052394558992
331,70329261,15.383333333333333,14.6,13.041666666666666,,14.341666666666669,Kommunal,Stockholm,Hägerstensåsens skola,Sedelvägen 30,12932,Hägersten,https://grundskola.stockholm/hitta-grundskola/grundskola/hagerstensasens-skola-f-6/,J,17.981899,59.296998,4.5,POINT (17.981899 59.296998),360.05909090909097,0.36848005286243435
332,70398560,15.125,12.0,14.266666666666666,,13.797222222222222,Kommunal,Stockholm,Kämpetorpsskolan,Kedjevägen 57 B,12641,Hägersten,https://grundskola.stockholm/hitta-grundskola/grundskola/kampetorpsskolan-f-9/,J,17.9956572,59.2838693,3.6,POINT (17.9956572 59.2838693),342.825,0.23581346148337268
333,70803136,14.925,13.4,13.825,,14.050000000000002,Kommunal,Värmdö,Kyrkskolan,Klockargården,13935,Värmdö,http://www.varmdo.se,J,18.5076955,59.35726400000001,4.5,POINT (18.5076955 59.35726400000001),288.6,1.7842008655682857
334,71048800,11.858333333333334,8.333333333333334,,9.291666666666666,9.827777777777778,Kommunal,Botkyrka,Borgskolan,Borgvägen 10,14568,Norsborg,http://www.botkyrka.se/borgskolan,J,17.8245956,59.24919879999999,3.0,POINT (17.8245956 59.24919879999999),235.2230769230769,-1.1626750152778786
335,71078874,15.958333333333334,14.2,14.075,,14.744444444444444,Kommunal,Tyresö,Fornuddens skola,Ängsvägen 8,13553,Tyresö,http://www.tyreso.se,J,18.1959735,59.2209945,4.5,POINT (18.1959735 59.2209945),387.09999999999997,0.12516355452628147
336,71677992,15.758333333333333,14.433333333333332,14.324999999999998,,14.838888888888889,Kommunal,Salem,Rönninge skola,Rönninge Skolväg 31,14462,Rönninge,https://www.salem.se/barn--utbildning/grundskola/grundskolor/Ronninge-skola/,J,17.7423769,59.18880960000001,4.2,POINT (17.7423769 59.18880960000001),383.74,0.29988920403097374
337,71992738,11.9,9.4,,9.941666666666666,10.41388888888889,Kommunal,Södertälje,Fornbackaskolan,Fornhöjdsvägen 4,15258,Södertälje,http://www.sodertalje.se/fornbackaskolan,J,17.6647102,59.1932799,3.9,POINT (17.6647102 59.1932799),296.18750000000006,-2.0332000203626617
338,72009890,16.587500000000002,12.75,14.974999999999998,,14.770833333333334,Kommunal,Stockholm,Lilla Adolf Fredriks skola,Dalagatan 18,11321,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/lilla-adolf-fredriks-skola-f-6/,J,18.0492903,59.3384946,3.4,POINT (18.0492903 59.3384946),417.1811320754716,-0.5671825365239211
339,72066571,17.233333333333334,11.199999999999998,12.816666666666668,11.025,13.06875,Enskild,Stockholm,Internationella Engelska Skolan Skärholmen,Storsätragränd 8,12739,Skärholmen,http://www.engelska.se,N,17.9186851,59.2809912,2.6,POINT (17.9186851 59.2809912),281.56666666666666,0.9709998166368567
340,72120589,14.075,10.233333333333333,9.925,10.266666666666667,11.125,Kommunal,Södertälje,Stålhamraskolan,Skogvaktarvägen 30,15133,Södertälje,http://www.sodertalje.se/stalhamraskolan,J,17.6215865,59.17806900000001,3.5,POINT (17.6215865 59.17806900000001),264.93333333333334,-0.5753263606938575
341,72248694,15.966666666666669,14.1,14.083333333333334,,14.716666666666669,Kommunal,Stockholm,Enskede skola,Stockholmsvägen 30,12262,Enskede,https://grundskola.stockholm/hitta-grundskola/grundskola/enskede-skola-f-9/,J,18.0846699,59.28313249999999,4.1,POINT (18.0846699 59.28313249999999),365.46190476190475,0.6143894555945497
342,72266104,14.308333333333332,10.333333333333334,12.408333333333331,,12.35,Kommunal,Haninge,Vendelsömalmsskolan,Henriksbergsvägen 1-5,13667,Vendelsö,http://haninge.se/forskola-och-skola/grundskola/,J,18.1774262,59.1817142,2.2,POINT (18.1774262 59.1817142),326.1090909090909,-0.812011937674642
343,72345466,14.283333333333331,8.666666666666666,,10.991666666666667,11.313888888888888,Kommunal,Stockholm,Kvarnbyskolan,Lillbybacken 3,16375,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/kvarnbyskolan-f-6/,J,17.9331306,59.39057080000001,3.9,POINT (17.9331306 59.39057080000001),257.8454545454546,-0.2170852544204802
344,72370577,17.333333333333332,16.666666666666668,15.575,,16.525000000000002,Kommunal,Danderyd,Stocksundsskolan,Studievägen 4,18267,Stocksund,https://www.danderyd.se/skolor/stocksundsskolan-och-langangsskolan/,J,18.0468353,59.38766949999999,2.4,POINT (18.0468353 59.38766949999999),377.5833333333333,2.13310288036657
345,72378947,15.708333333333334,13.166666666666666,14.791666666666666,,14.555555555555555,Enskild,Vallentuna,Vallentuna Friskola,Tellusvägen 40,18636,Vallentuna,http://www.vallentunafriskola.se,N,18.0806732,59.5256862,3.8,POINT (18.0806732 59.5256862),357.4428571428571,0.6448791796895836
346,72392930,14.033333333333331,12.266666666666666,12.6,,12.966666666666669,Kommunal,Huddinge,Ängsnässkolan,Centralvägen 19,14200,Huddinge,http://www.huddinge.se/angsnasskolan,N,17.995183,59.23340690000001,3.3,POINT (17.995183 59.23340690000001),347.69166666666666,-0.7110224109253185
347,72471883,13.05,10.333333333333334,13.016666666666666,,12.133333333333333,Kommunal,Norrtälje,Länna skola,Länna skolväg 23,76111,Bergshamra,http://www.norrtalje.se,J,18.654644,59.63997999999999,,POINT (18.654644 59.63997999999999),298.45000000000005,-0.36781397664702986
348,72509254,15.175,10.8,13.8,,13.258333333333336,Enskild,Stockholm,Lunaskolan Bromma,Johannesfredsvägen 43,16868,Bromma,https://www.up.se/lunaskolanbromma/,J,17.9725852,59.347471,2.8,POINT (17.9725852 59.347471),358.0857142857143,-0.6677029669701824
349,72624886,18.391666666666666,14.9,13.375,12.9875,14.913541666666664,Enskild,Stockholm,Internationella Engelska Skolan Liljeholmen,Tellusborgsvägen 83,12629,Hägersten,http://www.engelska.se,N,18.0016404,59.2972485,3.4,POINT (18.0016404 59.2972485),358.2095238095238,0.984547158693692
350,72627865,15.233333333333334,12.766666666666666,13.308333333333332,,13.769444444444444,Kommunal,Stockholm,Alviksskolan,Tranebergsvägen 73,16745,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/alviksskolan/,J,17.976004,59.33514699999999,3.6,POINT (17.976004 59.33514699999999),393.7181818181818,-1.0079660918045104
351,72672270,16.466666666666665,13.433333333333332,14.716666666666669,,14.872222222222222,Kommunal,Stockholm,Aspuddens skola,Blommensbergsvägen 166,12651,Hägersten,https://grundskola.stockholm/hitta-grundskola/grundskola/aspuddens-skola-f-9/,J,17.9965158,59.3093796,2.7,POINT (17.9965158 59.3093796),367.23333333333335,0.7276198860333043
352,72684556,15.775,10.25,,12.6375,12.887499999999998,Enskild,Stockholm,Framstegsskolan i Stockholm,Rågsveds Skolgränd 8   Hus C,12465,Bandhagen,http://www.fsskolan.se,J,18.024617,59.25820419999999,,POINT (18.024617 59.25820419999999),292.2578947368421,0.5343019972774403
353,73184968,12.733333333333333,8.0,11.225,9.0625,10.255208333333334,Kommunal,Haninge,Brandbergsskolan,Norra Kronans gata 429,13660,Brandbergen,http://haninge.se/forskola-och-skola/grundskola/,J,18.1716837,59.1723588,3.3,POINT (18.1716837 59.1723588),307.2,-2.455004614824757
354,73272488,14.966666666666669,13.4,14.175,,14.180555555555555,Kommunal,Österåker,Skärgårdsstadsskolan,Tre Gruvors väg 1,18470,Åkersberga,http://www.osteraker.se,J,18.3832983,59.48801959999999,3.8,POINT (18.3832983 59.48801959999999),386.2,-0.4172214401500405
355,73581523,15.008333333333336,11.733333333333334,12.758333333333333,,13.166666666666666,Kommunal,Solna,Tallbackaskolan,Kristinelundsvägen 1,17150,Solna,http://www.solna.se,J,17.9947382,59.3476605,2.5,POINT (17.9947382 59.3476605),364.70869565217396,-0.9176139566103512
356,73629371,15.625,15.1,14.4,,15.041666666666666,Kommunal,Sollentuna,Gillbo-Gröndalsskolan,Ebba Brahes väg 14,19269,Sollentuna,http://www.sollentuna.se/sv/uweb/utbildning-rotebro,J,17.9078062,59.4732247,3.0,POINT (17.9078062 59.4732247),357.3875,1.1323129509605945
357,73893187,16.433333333333334,12.333333333333334,13.483333333333334,,14.083333333333334,Enskild,Stockholm,Maria Elementarskola,Kvarngatan 18 ,11847,Stockholm,http://www.mariaelementar.se,J,18.0680651,59.3167048,2.9,POINT (18.0680651 59.3167048),366.56888888888903,-0.0453932883628525
358,74358019,19.091666666666665,15.433333333333332,14.983333333333333,,16.502777777777776,Enskild,Nacka,Internationella Engelska Skolan Nacka,Augustendalsvägen 1,13152,Nacka Strand,http://www.engelska.se,N,18.1618089,59.3150114,3.4,POINT (18.1618089 59.3150114),376.7777777777777,2.1301279708654697
359,74396596,14.641666666666666,9.766666666666667,,12.0,12.136111111111113,Kommunal,Stockholm,Kvarnbackaskolan,Jyllandsgatan 3,16447,Kista,https://grundskola.stockholm/hitta-grundskola/grundskola/kvarnbackaskolan-f-6/,J,17.934349,59.4051395,3.6,POINT (17.934349 59.4051395),241.65,0.9920984581016157
360,74482611,18.916666666666668,14.1,14.483333333333334,9.45,14.2375,Enskild,Stockholm,Internationella Engelska skolan Hässelby,Aprikosgatan 68-74,16560,Hässelby,http://www.engelska.se,N,17.8364339,59.36228329999999,3.3,POINT (17.8364339 59.36228329999999),274.8285714285715,2.3007445801859667
361,74489639,14.175000000000002,12.366666666666664,13.666666666666666,13.325,13.383333333333336,Enskild,Södertälje,Innovitaskolan Södertälje,Prästgårdsvägen 50,15161,Södertälje,https://innovitaskolan.se/sodertalje/,J,17.591605,59.1937127,4.8,POINT (17.591605 59.1937127),229.79999999999998,2.5224552874559656
362,74631147,16.141666666666666,14.266666666666666,14.475,,14.96111111111111,Kommunal,Stockholm,Enskedefältets skola,Sockenvägen 370,12263,Enskede,https://grundskola.stockholm/hitta-grundskola/grundskola/enskedefaltets-skola-f-6/,J,18.0693443,59.2829305,4.4,POINT (18.0693443 59.2829305),378.02500000000003,0.5586611545029925
363,74723082,10.824999999999998,9.533333333333331,,10.433333333333335,10.263888888888888,Kommunal,Stockholm,Gullingeskolan,Gullingeplan 28,16363,Spånga,https://grundskola.stockholm/hitta-grundskola/grundskola/gullingeskolan-f-6/,J,17.9001383,59.3924707,3.3,POINT (17.9001383 59.3924707),236.525,-0.7576710331879397
364,74920766,15.033333333333331,12.966666666666669,13.725,,13.908333333333331,Kommunal,Stockholm,Mariehällsskolan,Tappvägen 23,16872,Bromma,https://grundskola.stockholm/hitta-grundskola/grundskola/mariehallsskolan-f-6/,J,17.9503514,59.3631279,3.5,POINT (17.9503514 59.3631279),382.20000000000005,-0.5938707992053036
365,75505688,13.816666666666668,8.533333333333333,11.883333333333333,9.55,10.945833333333333,Kommunal,Södertälje,Igelsta grundskola,Korpuddsvägen 9-11,15257,Södertälje,http://www.sodertalje.se/igelstagrundskola,J,17.6600399,59.1837709,5.0,POINT (17.6600399 59.1837709),299.64,-1.5837469034391987
366,75527289,14.025,11.7,12.166666666666666,,12.630555555555556,Enskild,Haninge,Västerhaninge Montessoriskola,Klockargatan 15,13738,Västerhaninge,http://www.ugglan.net,J,18.1023062,59.1216806,3.8,POINT (18.1023062 59.1216806),311.53333333333336,-0.18319466103341142
367,75580959,14.8,12.733333333333334,13.758333333333333,,13.763888888888888,Kommunal,Botkyrka,Rikstens skola,Flygarvägen 5,14637,Tullinge,http://www.botkyrka.se/rikstensskola,J,17.9088705,59.18633269999999,3.2,POINT (17.9088705 59.18633269999999),341.55,0.23294397828450641
368,75614609,17.425,14.833333333333334,14.791666666666666,,15.683333333333332,Kommunal,Stockholm,Södermalmsskolan,Timmermansgatan 21,11855,Stockholm,https://grundskola.stockholm/hitta-grundskola/grundskola/sodermalmsskolan-f-9/,J,18.0606043,59.31786619999999,2.8,POINT (18.0606043 59.31786619999999),367.02051282051286,1.5438159635821425
369,75656508,17.208333333333332,14.0,14.9,,15.369444444444444,Enskild,Stockholm,Vasastans Montessoriskola,Hälsingegatan 23-25,11331,Stockholm,http://www.vasastansmontessoriskola.se,J,18.0414195,59.3436081,4.2,POINT (18.0414195 59.3436081),413.4826086956523,0.11979819181200924
370,75834458,16.2125,14.85,14.2625,,15.108333333333334,Kommunal,Nacka,Björknässkolan,Björknäs Skolväg 15,13244,Saltsjö-Boo,http://www.bjorknas.nacka.se,J,18.2370009,59.31270859999999,2.9,POINT (18.2370009 59.31270859999999),404.6666666666667,0.06932828600692709
